Molecule ChEMBL ID,Molecule Name,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Comment,Response
CHEMBL5283810,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2cn(CCC(=O)O)nn2)c1=O,IC50,'=',12.45,nM,,Active
CHEMBL5285191,,C[C@H]1CCN(C(=O)CNc2cc3cc(-c4ccccc4)c(-c4ccccc4)cc3oc2=O)C1,IC50,'=',3160.0,nM,,Inactive
CHEMBL3806179,,Cc1cc2ncc3c(n2n1)CN([C@@H]1CC[C@H](c2cc(F)ccc2F)[C@@H](N)C1)C3,IC50,'=',16.0,nM,,Active
CHEMBL1951421,,Cn1cnc2c(C#N)c(N3CCC[C@H](N)C3)n(Cc3ccccc3)c2c1=O,IC50,'=',20.0,nM,,Active
CHEMBL387333,,C[C@H](c1nc(-c2ccc(NS(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',19.0,nM,,Active
CHEMBL219371,,CC(C)C[C@H](c1nc(-c2ccc(S(C)(=O)=O)cc2Cl)no1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',13.0,nM,,Active
CHEMBL2206487,,Cc1sc(C2(NC(=O)C[C@H](N)Cc3ccccc3F)CCS(=O)(=O)CC2)nc1-c1ccccc1,IC50,'=',72.0,nM,,Active
CHEMBL2206485,,COc1cccc(-c2nnc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCS(=O)(=O)CC3)o2)c1,IC50,'=',50.0,nM,,Active
CHEMBL2206475,,N[C@@H](CC(=O)NC1(c2nc(-c3ccccc3)cs2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,IC50,'=',16.0,nM,,Active
CHEMBL93558,,N[C@@H](CC1CCCCC1)C(=O)N1CCCCC1,IC50,'=',217000.0,nM,,Inactive
CHEMBL2425885,,CC#CCn1c(N2CCC[C@@H](N)C2)cc(=O)n(Cc2nc3ccccc3[nH]2)c1=O,IC50,'=',22.0,nM,,Active
CHEMBL220404,,C[C@H](c1noc(-c2ccc(Cl)cc2Cl)n1)[C@H](N)C(=O)N1CCCC1,IC50,'=',1210.0,nM,,Inactive
CHEMBL564670,,N#C[C@@H]1CS[C@H]2C[C@](N)(c3ccccc3)C(=O)N12,IC50,'=',26.0,nM,,Active
CHEMBL564854,,CC(C)[C@@]1(N)C[C@@H]2SC[C@@H](C#N)N2C1=O,IC50,'=',33.0,nM,,Active
CHEMBL560985,,N#C[C@@H]1CS[C@H]2C[C@](N)(C3CCCCC3)C(=O)N12,IC50,'=',59.0,nM,,Active
CHEMBL556220,,N#C[C@@H]1CS[C@H]2C[C@@H](NC3CCCC3)C(=O)N12,IC50,'>',16000.0,nM,,Inactive
CHEMBL1688410,,Cc1nc(C(=O)O)cc(-c2ccc(F)cc2F)c1CN,IC50,'<',50000.0,nM,,Inactive
CHEMBL1688430,,Cc1nc(C(=O)NCC(N)=O)cc(-c2ccc(Cl)cc2Cl)c1CN,IC50,'<',50000.0,nM,,Inactive
CHEMBL1688519,,Cc1nc(-c2ccc(F)cc2)cc(C(=O)N2CCCC2)c1CN,IC50,'>',50000.0,nM,,Inactive
CHEMBL1688522,,CCOC(=O)C1CCN(C(=O)c2cc(-c3ccc(Cl)cc3)nc(C)c2CN)CC1,IC50,'>',50000.0,nM,,Inactive
CHEMBL2058758,,N#Cc1ccc2sc(N3CCN([C@@H]4CN[C@H](C(=O)N5CCSC5)C4)CC3)nc2c1,IC50,'=',0.42,nM,,Active
CHEMBL2425061,,N[C@H]1C[C@@H](N2Cc3cnc(C4CC4)nc3C2)CO[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',0.66,nM,,Active
CHEMBL1765234,,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCCC1)C(=O)N1CCC[C@H]1B(O)O,IC50,'=',20.0,nM,,Active
CHEMBL3911930,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)cc3ccccc13)c(=O)n2C1CC1,IC50,'=',5.0,nM,392445,Active
CHEMBL514011,,N#Cc1cccnc1N1CCN([C@@H]2CN[C@H](C(=O)N3CCC(F)(F)C3)C2)CC1,IC50,'=',4.8,nM,,Active
CHEMBL3329637,,Cn1c(=O)n(Cc2ccccc2F)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,'=',2500.0,nM,,Inactive
CHEMBL519139,,N[C@@H](CC(=O)N1CCCNCC1)Cc1cc(F)c(F)cc1F,IC50,'=',1440.0,nM,,Inactive
CHEMBL521267,,N[C@@H](CC(=O)N1CCCN(C(=O)Nc2ccccc2)CC1)Cc1cc(F)c(F)cc1F,IC50,'=',1392.0,nM,,Inactive
CHEMBL459641,,N[C@@H](CO)C(=O)N1CCCC1,IC50,'=',190000.0,nM,,Inactive
CHEMBL9295,,CCCNC(=O)c1ccc(OP(=O)(Oc2ccc(C(=O)NCCC)cc2)C2CCCN2C(=O)C2CCCN2)cc1,IC50,'=',30.0,nM,,Active
CHEMBL4799779,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CCCN1CCN(c3cc(C)nn3-c3ccccc3)CC1)c(=O)n2C,IC50,'=',83.0,nM,,Active
CHEMBL388475,,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1ccccc1F,IC50,'=',98.0,nM,,Active
CHEMBL3675637,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)N(Cc1nc(C)c3ccccc3n1)C1=N[C@@H](C)CN12,IC50,'=',1.0,nM,246894,Active
CHEMBL304007,,N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1B(O)O,IC50,'=',32.0,nM,,Active
CHEMBL2346925,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2ccn(Cc3ccnc4ccccc34)c2c1=O,IC50,'=',48.2,nM,,Active
CHEMBL1683119,,NC(=O)C1CCCN([C@H]2CC[C@H]([C@H](N)Cc3cc(F)ccc3F)CC2)C1,IC50,'=',57.0,nM,,Active
CHEMBL1683135,,Cc1ccc(N2CCC([C@H](N)Cc3cc(F)ccc3F)CC2)c(C)n1,IC50,'=',71.0,nM,,Active
CHEMBL273851,,O=C([C@H]1CCCN1)N1CCCC1P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,'=',5000.0,nM,,Inactive
CHEMBL357606,,CCC(C)C(N)C(=O)N1CCSC1,IC50,'=',1700.0,nM,,Inactive
CHEMBL3675629,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1C(=O)NC1=NCCCN12,IC50,'=',6113.0,nM,,Inactive
CHEMBL94955,,NCCCCC(NC(=O)OCc1ccccc1)C(=O)N1CCCCC1,IC50,'=',134900.0,nM,,Inactive
CHEMBL2178973,,O=C([C@@H]1C[C@H](n2cc(CN3CCOCC3)nn2)CN1C(=O)CCCc1ccccc1)N1CCCC1,IC50,'>',50000.0,nM,,Inactive
CHEMBL2178978,,[N-]=[N+]=N[C@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)CCCc2ccccc2)C1,IC50,'>',100000.0,nM,,Inactive
CHEMBL3806023,,Cc1nnc2ncc3c(n12)CN([C@H]1CC[C@H](c2cc(F)c(F)cc2F)[C@@H](N)C1)C3,IC50,'=',0.56,nM,,Active
CHEMBL3971196,,Cc1cc(=O)oc2c3c(ccc12)O[C@@H](c1cc(F)c(F)cc1F)[C@H](N)C3,IC50,'=',13070.0,nM,,Inactive
CHEMBL281178,,N[C@H](C(=O)N1CC[C@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(OC(F)(F)F)cc2)CC1,IC50,'=',35.0,nM,,Active
CHEMBL3927979,,CC#CCn1c(N2CCCNCC2)nc2c1c(=O)n(CCCN1CCC(C(=O)OC(C)C)CC1)c(=O)n2C,IC50,'=',2600.0,nM,,Inactive
CHEMBL432081,,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CO)C(=O)O,IC50,'=',7900.0,nM,,Inactive
CHEMBL2425065,,CC1(C)c2cnc(C3CC3)nc2CN1[C@H]1CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,IC50,'=',12600.0,nM,,Inactive
CHEMBL2333024,,CC(C)[C@H](NC(=O)c1cccnc1)C(=O)N1CCC[C@H]1B(O)O,IC50,'>',100000.0,nM,,Inactive
CHEMBL365837,,CC(C)C(Oc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)CC(N)Cc2ccccc2F)cc1)C(=O)O,IC50,'=',3.7,nM,,Active
CHEMBL3618137,,COc1ccc(-n2ncc3c(=O)n(-c4nc(-c5ccc(Cl)cc5)cs4)c(C)nc32)cc1,IC50,'=',100000.0,nM,,Inactive
CHEMBL366173,,C[C@@H](c1ccc(F)c(F)c1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',1100.0,nM,,Inactive
CHEMBL2418627,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3ccccc3Cl)nn2)cc1,IC50,'=',15.24,nM,,Active
CHEMBL2418639,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2cn(Cc3cccs3)nn2)cc1,IC50,'=',8.28,nM,,Active
CHEMBL1761686,,CCCN1C(c2ccc(OC)cc2)CC(=O)[C@H]2C1C[C@H]1[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]21C,IC50,'=',32700.0,nM,,Inactive
CHEMBL1688517,,Cc1nc(CN)cc(-c2ccc(Cl)cc2Cl)c1C(N)=O,IC50,'>',50000.0,nM,,Inactive
CHEMBL1779701,,N[C@@H](CC(=O)N1CCN(Cc2ccc(I)cc2)C(=O)C1)Cc1cc(F)c(F)cc1F,IC50,'=',30.8,nM,,Active
CHEMBL122206,,COc1cc2c(cc1OC)-c1nc(N)c(CN)c(-c3ccc(Cl)cc3Cl)c1C2,IC50,'=',7.0,nM,,Active
CHEMBL1819090,,Cn1c(=O)c2c(cc(N3CCC[C@@](C)(N)C3)n2Cc2cc(F)ccc2C#N)n(C)c1=O,IC50,'=',1.1,nM,,Active
CHEMBL203105,,NCc1c(Cl)cccc1Oc1ccccc1,IC50,'=',37000.0,nM,,Inactive
CHEMBL213514,,N[C@@H](C[C@@H](Cc1ccccc1)NCc1ccc(Cl)cc1)C(=O)N1CCCCC1,IC50,'>',125000.0,nM,,Inactive
CHEMBL237569,,N[C@H]1CN(c2cc(-c3cccc(O)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',70.0,nM,,Active
CHEMBL98008,,N[C@@H](CC1CCCCC1)C(=O)N1CCCC1,IC50,'=',17000.0,nM,,Inactive
CHEMBL1790483,,CC[C@H](C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O,IC50,'=',25.0,nM,,Active
CHEMBL231295,,N[C@H]1CN(c2ccc3ncnc(C4CC4)c3n2)CC[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',8.0,nM,,Active
CHEMBL93931,,NC(Cc1ccccc1)C(=O)N1CCCC1,IC50,'=',21000.0,nM,,Inactive
CHEMBL243800,,COc1cc(O)cc(C)c1[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,IC50,'=',8.3,nM,,Active
CHEMBL537000,,C=CCC1c2nnc(C(F)(F)F)n2CCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',1.5,nM,,Active
CHEMBL400533,,N#C[C@@H]1CCCC1C(=O)[C@@H]1CN(C2CCOc3ccccc32)C[C@@H]1N,IC50,'=',3.5,nM,,Active
CHEMBL3093925,,N#C[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(Cl)cc1,IC50,'=',4.0,nM,,Active
CHEMBL238191,,CN(C)C(=O)[C@@H]([C@H]1CC[C@@H](c2ccc3ncnn3c2)CC1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,'=',32.0,nM,,Active
CHEMBL469892,,CC[C@H](C)[C@H](N)C(=O)N1Cc2cccc(C)c2C1,IC50,'>',100000.0,nM,,Inactive
CHEMBL191327,,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)O)c1ccc(-c2ccc(F)cc2)cc1,IC50,'=',6.6,nM,,Active
CHEMBL362922,,O=C(CNC1CC2CCCC1C2)N1CCC[C@H]1C(O)O,IC50,'=',25.0,nM,,Active
CHEMBL202634,,C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CCC(F)CC1,IC50,'=',1100.0,nM,,Inactive
CHEMBL3955534,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NCC)c(=O)n2C,IC50,'=',2.0,nM,392418,Active
CHEMBL3957200,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(F)c3ccccc13)c(=O)n2C,IC50,'=',12.0,nM,392440,Active
CHEMBL475870,,COC[C@@H]1CCCN1C(=O)CC(C)(C)[C@H](N)C(=O)N1CCC[C@H]1C#N,IC50,'=',14.0,nM,,Active
CHEMBL3112971,,NC[C@]1(c2cccc(Cl)c2)CC[C@H](N2CCc3c(nc(C(F)(F)F)nc3C3CC3)C2)CC1,IC50,'=',9.0,nM,,Active
CHEMBL196267,,O=C(CNC1CCCCCCCCC1)N1CCC[C@H]1B(O)O,IC50,'=',58.0,nM,,Active
CHEMBL194852,,CCCC[C@H](N)C(=O)N1CCC[C@@H]1B(O)O,IC50,'=',4.5,nM,,Active
CHEMBL557187,,N[C@@H](CC(=O)N1CCn2cnnc2C1)Cc1cc(F)c(F)cc1F,IC50,'=',68.0,nM,,Active
CHEMBL373148,,COc1cc2c(cc1OC)C(C(C)(C)C)N(C(=O)C[C@H](N)C(=O)N1CCC[C@H]1C#N)CC2,IC50,'=',73.0,nM,,Active
CHEMBL367660,,FC(CNCc1ccccc1)=C1CCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL3329626,,N#Cc1ccccc1Cn1c(=O)[nH]c2nccc(N3CCC[C@@H](N)C3)c21,IC50,'=',45.0,nM,,Active
CHEMBL98148,,CC1CCN(C(=O)[C@@H](N)CCNCc2ccc(Cl)cc2)CC1,IC50,'>',500000.0,nM,,Inactive
CHEMBL5288974,,Cc1ccc2cc(CNc3nc(C)cs3)n(/N=C/c3ccc(O)cc3)c(=O)c2c1,IC50,'=',1.12,nM,,Active
CHEMBL5285902,,N#C[C@@H]1C[C@H](c2cccs2)CN1C(=O)[C@@H](N)CF,IC50,'=',5.0,nM,,Active
CHEMBL418788,,N#Cc1ccc(NCC[C@H](N)C(=O)N2CCCCC2)nc1,IC50,'=',205000.0,nM,,Inactive
CHEMBL97884,,N[C@@H](CCNCc1cccc2ccccc12)C(=O)N1CCCCC1,IC50,'=',301000.0,nM,,Inactive
CHEMBL390776,,COc1cccc2c(=O)n(Cc3ccccc3C#N)c(N3CCCC(N)C3)nc12,IC50,'=',30.0,nM,,Active
CHEMBL230340,,N[C@H]1CN(c2ccccn2)CC[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',58.0,nM,,Active
CHEMBL2425069,,N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CO[C@@H]1c1cc(F)ccc1F,IC50,'=',1.6,nM,,Active
CHEMBL3329690,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(NC3CCNCC3)ccnc21,IC50,'>',100000.0,nM,,Inactive
CHEMBL3329625,,CC1(C)C(=O)N(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,'=',3400.0,nM,,Inactive
CHEMBL3329641,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CC[C@@H](N)C3)ccnc21,IC50,'=',22.0,nM,,Active
CHEMBL148461,,NCC[C@H](N)C(=S)N1CCCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL344507,,O=C(CNC1CCCC1)NC(c1ccccc1)P(=O)(Oc1ccccc1)Oc1ccccc1,IC50,'>',125000.0,nM,,Inactive
CHEMBL378750,,CC(C)(C)C(=O)CC1(NCC(=O)N2[C@H](C#N)CC[C@@H]2C#N)CCCC1,IC50,'=',1860.0,nM,,Inactive
CHEMBL391252,,N[C@H]1CN(c2cc(-c3cccc(CO)c3)ncn2)C[C@@H]1c1cc(F)c(F)cc1F,IC50,'=',32.0,nM,,Active
CHEMBL249602,,Cc1nnc(-c2ccc(CN3C[C@H](N)[C@H](C(=O)C4[C@H](C#N)CC[C@@H]4F)C3)cc2)o1,IC50,'=',5.3,nM,,Active
CHEMBL392163,,CC(=O)Nc1ccc(OP(=O)(Oc2ccc(NC(C)=O)cc2)C2c3ccccc3CN2C(=O)[C@H](CCCCN)NC(=O)OCc2ccccc2)cc1,IC50,'>',250000.0,nM,,Inactive
CHEMBL271694,,N[C@H](C(=O)N1CCC[C@H]1C(=O)c1nc2ccccc2s1)C1CCCCC1,IC50,'=',50.0,nM,,Active
CHEMBL269926,,O=C(c1cccs1)[C@@H]1CCCN1C(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2N1,IC50,'=',50000.0,nM,,Inactive
CHEMBL3329701,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(C(=O)O)nc21,IC50,'>',100000.0,nM,,Inactive
CHEMBL3329694,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@H](N)C3)ccnc21,IC50,'>',100000.0,nM,,Inactive
CHEMBL400338,,N#C[C@@H]1CCCN1C(=O)[C@@H]1CN(Cc2ccc(-n3nccn3)cc2)C[C@@H]1N,IC50,'=',5.4,nM,,Active
CHEMBL283309,,N[C@H](C(=O)N1CC[C@@H](F)C1)[C@H]1CC[C@H](NS(=O)(=O)c2ccc(F)cc2F)CC1,IC50,'=',58.0,nM,,Active
CHEMBL3922613,,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C)C(=O)c1ccccc1)c(=O)n2C,IC50,'=',2160.0,nM,392403,Inactive
CHEMBL3938646,,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1cc(C)c3nccnc3c1)c(=O)n2C,IC50,'=',2.0,nM,392439,Active
CHEMBL3112966,,NC[C@]1(c2cccc(Cl)c2)CC[C@H](N2CCCCC2=O)CC1,IC50,'=',20.0,nM,,Active
CHEMBL3112960,,NC[C@]1(c2cccc(Cl)c2)CC[C@H](n2nc(-c3cccnc3)ccc2=O)CC1,IC50,'=',4.0,nM,,Active
CHEMBL231011,,C[C@@H]1C(=O)N(C)CCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',11.5,nM,,Active
CHEMBL234047,,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3ccccn3)CN1CC2,IC50,'=',1520.0,nM,,Inactive
CHEMBL234614,,CCCC[C@@H]1CN(c2ccc3ccccc3c2)CC[C@H]1N,IC50,'=',9400.0,nM,,Inactive
CHEMBL234611,,CCCC[C@H]1CN(c2ccc(Oc3ccccc3)cc2)CC[C@H]1N,IC50,'=',6300.0,nM,,Inactive
CHEMBL541919,,CN(C)C(=O)[C@@H](c1ccc(-c2cccc(-[n+]3ccccc3)c2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',19.0,nM,,Active
CHEMBL234911,,Cc1nc(C(=O)[C@@H]2CCCN2C(=O)CNC(C)(C)CO)no1,IC50,'=',77.0,nM,,Active
CHEMBL232153,,CC(C)(Cc1ccc(F)cc1)NCC(=O)N1CCC[C@H]1C(=O)c1ncon1,IC50,'=',35.0,nM,,Active
CHEMBL3329629,,Cn1c(=S)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,'=',38000.0,nM,,Inactive
CHEMBL3329639,,Cn1c(=O)n(Cc2ccc3ccccc3c2C#N)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,'=',20000.0,nM,,Inactive
CHEMBL3329703,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(N3CCOCC3)nc21,IC50,'>',100000.0,nM,,Inactive
CHEMBL259198,,C[C@@H]1N[C@H](C(=O)N(C)CC#N)C[C@@H]1C(=O)N(C)C,IC50,'=',25.0,nM,,Active
CHEMBL2206484,,N[C@@H](CC(=O)NC1(c2nnc(-c3cccc(F)c3)o2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,IC50,'=',55.0,nM,,Active
CHEMBL2178972,,CN(C)Cc1cn([C@H]2C[C@@H](C(=O)N3CCCC3)N(C(=O)CCCc3ccccc3)C2)nn1,IC50,'>',100000.0,nM,,Inactive
CHEMBL289651,,O=C([C@@H]1CCCN1C(=O)CCCc1ccccc1)N1CCCC1,IC50,'>',100000.0,nM,,Inactive
CHEMBL1951424,,N#Cc1c(N2CCC[C@H](N)C2)n(Cc2ccccc2)c2c(=O)n(Cc3ccnc4ccccc34)cnc12,IC50,'=',17.0,nM,,Active
CHEMBL2425074,,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CO[C@@H]1c1cc(F)ccc1Cl,IC50,'=',37.0,nM,,Active
CHEMBL2425063,,N[C@H]1C[C@@H](N2CCn3c(nnc3C(F)(F)F)C2)CO[C@@H]1c1cc(F)ccc1F,IC50,'=',37.0,nM,,Active
CHEMBL381340,,N[C@H](c1ccccc1)[C@H](N)c1ccccc1,IC50,'=',45000.0,nM,,Inactive
CHEMBL206501,,C[C@@H](c1ccc(-c2ccc(=O)n(C)c2)cc1)[C@H](N)C(=O)N1CCC(F)(F)C1,IC50,'=',26.0,nM,,Active
CHEMBL424687,,C[C@@H](c1ccc(-c2cn(C)c(=O)cc2F)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',61.0,nM,,Active
CHEMBL2159192,,CCN(CC)c1nc2c(c(-c3cc(F)ccc3Br)c1CN)c(=O)n(C)c(=O)n2C,IC50,'=',2.8,nM,,Active
CHEMBL176138,,FC(CNCCc1ccccn1)=C1CCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL179028,,CN(C)CCCNCC(F)=C1CCCC1,IC50,'>',1000000.0,nM,,Inactive
CHEMBL180424,,COc1ccc(CNCC(F)=C2CCCCC2)cc1,IC50,'>',250000.0,nM,,Inactive
CHEMBL361154,,FC(CNCc1ccc(F)cc1)=C1CCCCC1,IC50,'>',250000.0,nM,,Inactive
CHEMBL1688525,,Cc1nc(-c2ccc(Cl)cc2Cl)cc(C(=O)N2CCOCC2)c1CN,IC50,'>',50000.0,nM,,Inactive
CHEMBL1688526,,COc1ccc(-c2cc(C(=O)NC3CC3)c(CN)c(C)n2)cc1,IC50,'>',50000.0,nM,,Inactive
CHEMBL1687950,,Cc1nc(C(=O)N2CCCC2)cc(-c2ccccc2F)c1CN,IC50,'<',50000.0,nM,,Inactive
CHEMBL1814760,,O=C([C@@H]1C[C@H](NCc2ccnc3ccccc23)CN1)N1Cc2ccccc2C1,IC50,'=',17700.0,nM,,Inactive
CHEMBL415647,,N#C[C@@H]1CCCN1C(=O)[C@@H]1C[C@H](C(=O)N2CCOCC2)CN1,IC50,'=',4.3,nM,,Active
CHEMBL3329700,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)cc(C(N)=O)nc21,IC50,'>',100000.0,nM,,Inactive
CHEMBL3329632,,Cn1c(=O)n(Cc2ccccc2C#N)c2c(N3CCC[C@@H](N)C3)ncnc21,IC50,'=',10.0,nM,,Active
CHEMBL3329634,,Cn1c(=O)n(Cc2cccc(C#N)c2)c2c(N3CCC[C@@H](N)C3)ccnc21,IC50,'=',88000.0,nM,,Inactive
CHEMBL501126,,NCCCC[C@H](N)C(=O)N1CCCC1,IC50,'=',39000.0,nM,,Inactive
CHEMBL486049,,O=C([C@@H]1C[C@H](NCc2ccccc2)CN1)N1Cc2ccccc2C1,IC50,'>',250000.0,nM,,Inactive
CHEMBL466590,,CC[C@H](C)[C@H](N)C(=O)N1Cc2ccc(F)cc2C1,IC50,'=',80100.0,nM,,Inactive
CHEMBL191067,,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1,IC50,'=',12.0,nM,,Active
CHEMBL230095,,C=COCC(=O)N1CCN(C(=O)C[C@H](N)Cc2ccccc2F)CC1,IC50,'=',2209.0,nM,,Inactive
CHEMBL3644802,,CC1CC(=O)N(C[C@@H](N)CC(=O)N2CCc3c(nc(C(C)(C)C)nc3C(F)(F)F)C2)C1=O,IC50,'>',2500.0,nM,213319,Inactive
CHEMBL190593,,N[C@H](C(=O)N1CC[C@H](F)C1)[C@@H](C(=O)NCCO)c1ccc(-c2ccc(F)cc2)cc1,IC50,'=',94.0,nM,,Active
CHEMBL1779699,,COc1ccc(CN2CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)CC2=O)cc1,IC50,'=',33.9,nM,,Active
CHEMBL429982,,COc1cc2c(cc1OC)[C@@H]1C[C@@H](N)[C@@H](c3cccc(Cl)c3)CN1CC2,IC50,'=',50.0,nM,,Active
CHEMBL372486,,CN(C)C(=O)[C@@H](c1ccc(-c2ccc(F)cc2)cc1)[C@H](N)C(=O)N1CC[C@@H](F)C1,IC50,'=',30.0,nM,,Active
CHEMBL233058,,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1Cl,IC50,'=',84.0,nM,,Active
CHEMBL393947,,CC(C)(Cc1ccc(F)cc1)NCC(=O)N1C[C@@H](F)C[C@H]1C(=O)c1nnc(C(C)(C)C)o1,IC50,'=',25.0,nM,,Active
CHEMBL396789,,C=CCC(C(=O)N1CCn2c(nnc2C(F)(F)F)C1)[C@H](N)Cc1cc(F)c(F)cc1F,IC50,'=',1995.0,nM,,Inactive
CHEMBL395546,,N[C@@H](CC(=O)N1CCn2nccc21)Cc1cc(F)ccc1F,IC50,'=',1325.0,nM,,Inactive
CHEMBL391558,,CN(C)C(=O)C[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,IC50,'=',4.5,nM,,Active
CHEMBL393957,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCCC1,IC50,'=',6.5,nM,,Active
CHEMBL232919,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1CCC1,IC50,'=',13.0,nM,,Active
CHEMBL434960,,CCCNC(=O)[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,IC50,'=',5.7,nM,,Active
CHEMBL391559,,CNC(=O)[C@@H]1CN[C@H](C(=O)N2CCC[C@H]2C#N)C1,IC50,'=',3.5,nM,,Active
CHEMBL233127,,C[C@@H]1N[C@H](C(=O)N2CCC[C@H]2C#N)C[C@@H]1C(=O)N1Cc2ccccc2C1,IC50,'=',5.6,nM,,Active
CHEMBL515387,GOSOGLIPTIN,O=C([C@@H]1C[C@H](N2CCN(c3ncccn3)CC2)CN1)N1CCC(F)(F)C1,IC50,'=',12.9,nM,,Active
CHEMBL1229820,,COc1cc2c(cc1OC)[C@@H]1C[C@H](N)[C@@H](c3cccc(CF)c3)CN1CC2,IC50,'=',0.5,nM,,Active
CHEMBL1688528,,COc1ccc(-c2cc(C(=O)N3CCOCC3)c(CN)c(C)n2)cc1,IC50,'>',50000.0,nM,,Inactive
CHEMBL1651764,,Cc1csc2nc(N3CCC[C@@H](N)C3)n(Cc3ccccc3C#N)c(=O)c12,IC50,'=',1.32,nM,,Active
